"date","fips","mmwr_week","recip_county","recip_state","series_complete_pop_pct","series_complete_yes","series_complete_12plus","series_complete_12pluspop","series_complete_18plus","series_complete_18pluspop","series_complete_65plus","series_complete_65pluspop","completeness_pct","administered_dose1_recip","administered_dose1_pop_pct","administered_dose1_recip_12plus","administered_dose1_recip_12pluspop_pct","administered_dose1_recip_18plus","administered_dose1_recip_18pluspop_pct","administered_dose1_recip_65plus","administered_dose1_recip_65pluspop_pct","svi_ctgy","series_complete_pop_pct_svi","series_complete_12pluspop_pct_svi","series_complete_18pluspop_pct_svi","series_complete_65pluspop_pct_svi"
"2021-08-23T00:00:00.000","35029","34","Luna County","NM","50","11865","11865","60.8","11098","63.2","3825","76","83.3",,"0",,"0.0",,"0",,"0","High","High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","08093","34","Park County","CO","40","7544","7535","44.1","7275","45.4","2427","59.6","97.4","8131","43.1","8115","47.5","7795","48.7","2536","62.3","Low","Mod-High VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","13251","34","Screven County","GA","27.7","3870","3870","32.3","3766","34.2","1646","60.3","54.9","4786","34.3","4786","40.0","4543","41.3","1748","64","High","Low VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","21059","34","Daviess County","KY","43.7","44332","44332","52.1","42335","55.1","13616","77.6","93.4","51206","50.4","51205","60.2","48326","62.9","14805","84.4","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","18067","34","Howard County","IN","39.4","32514","32514","46.3","31375","49.2","12434","75.7","98.6","35290","42.8","35290","50.2","33789","52.9","12875","78.4","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","29173","34","Ralls County","MO","23.1","2386","2386","26.7","2333","28.7","1091","47.6","91","2719","26.4","2719","30.4","2627","32.3","1149","50.1","Low","Low VC/Low SVI","Low VC/Low SVI","Low VC/Low SVI","Low-Mod VC/Low SVI"
"2021-08-23T00:00:00.000","28127","34","Simpson County","MS","32","8538","8538","37.5","8275","40.4","3291","68.2","98.3","10714","40.2","10714","47.1","10202","49.9","3638","75.4","High","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","13045","34","Carroll County","GA","17.2","20690","20688","20.4","19931","21.7","6586","39.7","54.9","24323","20.3","24307","23.9","23026","25.1","7078","42.6","High","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI","Low-Mod VC/High SVI"
"2021-08-23T00:00:00.000","29163","34","Pike County","MO","30","5486","5486","35.0","5407","37.7","2183","66.9","91","6353","34.7","6353","40.5","6199","43.3","2346","71.9","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","45029","34","Colleton County","SC","34.2","12869","12863","40.1","12532","42.9","5203","66.7","93.7","16298","43.3","16286","50.7","15609","53.4","5784","74.1","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","12077","34","Liberty County","FL","25.9","2166","2166","29.0","2127","30.8","822","65.4","98.6","2793","33.4","2793","37.5","2702","39.1","899","71.6","High","Low VC/High SVI","Low VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","04021","34","Pinal County","AZ","40.3","186503","186495","47.1","177791","49.3","65836","68.2","97.5","219894","47.5","219865","55.5","207871","57.7","75274","78","High","Mod-High VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","48001","34","Anderson County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","High",,,,
"2021-08-23T00:00:00.000","40107","34","Okfuskee County","OK","36.2","4339","4339","42.5","4181","45.2","1647","76.5","93.6","5181","43.2","5180","50.7","4951","53.5","1724","80.1","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","12093","34","Okeechobee County","FL","35.2","14846","14846","41.0","14464","43.6","6996","82.5","98.6","17847","42.3","17847","49.3","17199","51.8","7670","90.4","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","16061","34","Lewis County","ID","37.1","1425",,,"1421","47.3","759","73.6","97.7","1605","41.8",,,"1600","53.2","826","80.1","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","17039","34","De Witt County","IL","40","6260","6256","46.2","6014","48.7","2305","74.5","97.7","7587","48.5","7573","56.0","7250","58.7","2602","84.2","Low","Mod-High VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","17095","34","Knox County","IL","43.3","21527","21510","49.9","20692","52","8571","78.6","97.7","27101","54.5","27064","62.7","25807","64.9","9816","90","Mod-High","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","30039","34","Granite County","MT","30.8","1040","1040","33.9","1021","35.4","485","45.4","95.6","1175","34.8","1175","38.3","1148","39.8","513","48","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI"
"2021-08-23T00:00:00.000","22083","34","Richland Parish","LA","32.4","6522","6522","38.2","6384","41.3","2587","71","96.3","7809","38.8","7809","45.8","7529","48.7","2801","76.9","High","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","10005","34","Sussex County","DE","54.8","128380","128373","62.4","124231","64.9","57866","86","96.2","147859","63.1","147838","71.8","142316","74.4","64564","95.9","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","02013","34","Aleutians East Borough","AK","66.7","2225","2217","70.2","2141","69.4","158","45","96.9","2454","73.5","2444","77.4","2360","76.5","166","47.3","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","Low-Mod VC/Mod-High SVI"
"2021-08-23T00:00:00.000","31071","34","Garfield County","NE","24.4","480","480","27.5","471","29.2","243","42.3","88.9",,"0",,"0.0",,"0",,"0","Low","Low VC/Low SVI","Low VC/Low SVI","Low VC/Low SVI","Low-Mod VC/Low SVI"
"2021-08-23T00:00:00.000","49011","34","Davis County","UT","49.1","174404","174388","62.0","156589","64.5","30870","84.3","97.2","197750","55.6","197724","70.3","174888","72.1","31211","85.2","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","38051","34","McIntosh County","ND","34.2","853","853","38.9","842","41.4","468","58.3","95.1","1001","40.1","1001","45.6","982","48.2","545","67.9","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","30021","34","Dawson County","MT","30.7","2641","2641","35.6","2622","38.7","1184","67.3","95.6","2830","32.9","2830","38.2","2798","41.3","1224","69.6","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","53041","34","Lewis County","WA","41.5","33483","33483","48.3","32259","50.8","12220","71","96.2","38314","47.5","38313","55.3","36708","57.8","13079","76","High","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","55065","34","Lafayette County","WI","50.7","8442","8442","59.9","8058","63.6","2941","91.1","97","9028","54.2","9027","64.0","8550","67.4","3006","93.1","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","13055","34","Chattooga County","GA","8.8","2190","2190","10.4","2077","10.8","508","11.6","54.9","2447","9.9","2447","11.6","2289","11.9","538","12.3","High","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI"
"2021-08-23T00:00:00.000","53077","34","Yakima County","WA","47.8","119824","119821","59.4","112375","63.5","29824","84.7","96.2","139319","55.5","139307","69.1","128810","72.8","31861","90.5","High","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","26055","34","Grand Traverse County","MI","57.9","53875","53874","66.4","50769","68.1","16742","86.6","93.8","55759","59.9","55756","68.7","53441","71.7","17646","91.3","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","28073","34","Lamar County","MS","42.5","26923","26922","50.7","25757","54","8347","91.8","98.3","33696","53.2","33694","63.4","31596","66.2","9104","99.9","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","72005","34","Aguadilla Municipio","PR","60","30153","30137","67.2","28097","68.1","8123","95.1","96","34961","69.6","34928","77.9","32263","78.2","8906","99.9","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","50025","34","Windham County","VT","56.6","23913","23913","63.9","22575","64.9","7706","76.4","73.7","27529","65.2","27519","73.5","25767","74.1","8568","84.9","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","19177","34","Van Buren County","IA","34.3","2413","2413","40.3","2385","43.8","1189","75","97.5","2606","37","2606","43.6","2557","47","1245","78.5","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","38005","34","Benson County","ND","39.1","2674","2674","51.5","2441","55.1","680","69.1","95.1","3043","44.5","3033","58.4","2707","61.1","727","73.9","High","Low-Mod VC/High SVI","High VC/High SVI","High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","06027","34","Inyo County","CA","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","Mod-High",,,,
"2021-08-23T00:00:00.000","39149","34","Shelby County","OH","29.7","14439","14439","35.3","14069","38.4","5540","67","97.6","14991","30.9","14991","36.6","14534","39.7","5660","68.4","Low","Low VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","48057","34","Calhoun County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","High",,,,
"2021-08-23T00:00:00.000","48147","34","Fannin County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","Mod-High",,,,
"2021-08-23T00:00:00.000","55043","34","Grant County","WI","46.4","23856","23855","53.6","22879","56.1","8801","96.9","97","25587","49.7","25585","57.5","24339","59.7","9104","99.9","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","47127","34","Moore County","TN","16.9","1099","1099","19.2","1081","20.7","518","36.2","97.8","1325","20.4","1323","23.1","1298","24.8","582","40.7","Low","Low VC/Low SVI","Low VC/Low SVI","Low VC/Low SVI","Low-Mod VC/Low SVI"
"2021-08-23T00:00:00.000","48175","34","Goliad County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","Mod-High",,,,
"2021-08-23T00:00:00.000","40139","34","Texas County","OK","32.4","6481","6481","40.3","6288","43.9","1656","70.1","93.6","7966","39.9","7966","49.5","7643","53.3","1845","78.1","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","26057","34","Gratiot County","MI","37.2","15160","15160","42.5","14669","44.6","5462","75.5","93.8",,"0",,"0.0",,"0",,"0","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","53037","34","Kittitas County","WA","45.8","21935","21935","51.6","21095","52.9","6596","82.1","96.2","24547","51.2","24546","57.7","23511","59","6949","86.5","Low-Mod","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","36057","34","Montgomery County","NY","54.7","26946","26946","64.5","25674","67.7","8863","95.2","97.5","28901","58.7","28898","69.2","27410","72.2","9281","99.7","High","High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","37033","34","Caswell County","NC","39.2","8866","8863","44.4","8690","47.3","3673","73.4","96.3","10218","45.2","10213","51.2","9961","54.2","3994","79.8","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","01029","34","Cleburne County","AL","22.2","3307","3307","26.0","3258","28.2","1522","50.6","92","4308","28.9","4307","33.9","4186","36.2","1764","58.6","Mod-High","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","23015","34","Lincoln County","ME","68.1","23601","23601","76.5","22452","77.9","9260","94.8","96.3","25296","73","25294","81.9","24011","83.3","9695","99.3","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","16017","34","Bonner County","ID","33.5","15332",,,"15304","41.7","7469","64.3","97.7","17131","37.5",,,"17103","46.6","7943","68.4","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","19171","34","Tama County","IA","51.5","8674","8674","61.0","8279","64.6","2937","87.5","97.5","9473","56.2","9473","66.6","8899","69.5","3021","90","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","34035","34","Somerset County","NJ","62.2","204433","204428","71.6","191061","74","42366","79.7","93.1","235994","71.7","235968","82.6","219699","85.1","47678","89.6","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","51049","34","Cumberland County","VA","5.9","586","586","6.7","563","7","235","10.3","51.3","696","7","696","8.0","667","8.3","274","12","Mod-High","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI"
"2021-08-23T00:00:00.000","51115","34","Mathews County","VA","44.9","3964","3958","49.8","3850","51.6","1924","69.1","51.3","4406","49.9","4395","55.3","4262","57.2","2030","72.9","Low","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","01051","34","Elmore County","AL","31.6","25657","25657","36.9","24857","39.4","8978","70.9","92","34761","42.8","34759","50.1","33297","52.8","11062","87.4","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","High VC/Mod-High SVI"
